"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.246826158E1,5.124944728E-4,5.271509290E-4,-1.045861281E-4,7.426149371E-4
1.247826958E1,-9.218812920E-6,-1.334132394E-3,-7.072596345E-4,1.510036563E-3
1.248827658E1,-5.964458687E-4,1.798277721E-3,-2.111126669E-4,1.906336537E-3
1.249828458E1,1.014234032E-3,3.444580361E-4,-5.240340251E-4,1.192448603E-3
1.250829158E1,-6.670196308E-4,-3.927049693E-4,3.736023791E-5,7.749375253E-4
1.251829958E1,-4.563635448E-4,-1.340790186E-3,2.366294619E-3,2.757777408E-3
1.252830658E1,8.216875140E-4,-1.562163234E-4,-7.384186611E-4,1.115722201E-3
1.253831458E1,6.375182420E-5,-1.328805927E-3,-1.031020656E-5,1.330374304E-3
1.254832158E1,3.601616481E-4,-4.948582500E-6,-7.256353274E-4,8.101157508E-4
1.255832958E1,1.074954169E-3,-2.025552094E-4,9.348457679E-4,1.438920320E-3
1.256833658E1,-6.541144103E-5,7.386058569E-4,-3.134924918E-5,7.421590422E-4
1.257834458E1,8.693580749E-4,6.097089499E-4,-1.167453825E-3,1.578124488E-3
1.258835158E1,8.632328245E-4,-7.855212316E-4,2.229823731E-4,1.188248986E-3
1.259835958E1,4.563018447E-4,-2.358650323E-3,-7.253689691E-4,2.509502513E-3
1.260836658E1,5.961178103E-4,2.677589655E-4,6.345915608E-5,6.565655884E-4
1.261837458E1,-7.580997190E-4,-6.034248509E-5,6.517516449E-4,1.001567075E-3
1.262838158E1,-1.098451554E-3,-2.845805138E-4,-1.313927583E-3,1.736083978E-3
1.263838958E1,6.641505752E-5,-1.144515350E-3,-1.321118092E-3,1.749193917E-3
1.264839658E1,-1.362515613E-4,-1.697982661E-4,-3.405422904E-4,4.041843523E-4
1.265840458E1,-1.987139694E-5,-1.073408872E-3,5.167294294E-4,1.191474205E-3
1.266841258E1,-4.640867701E-4,-1.583138015E-3,-7.069932763E-4,1.794865454E-3
1.267841958E1,-7.554366020E-4,-6.614178419E-4,-3.232317977E-4,1.054816011E-3
1.268842758E1,-6.715470226E-4,6.927996874E-4,1.176394057E-3,1.521463042E-3
1.269843458E1,-2.797959605E-4,-9.496347047E-5,-6.220384967E-4,6.886477558E-4
1.270844258E1,-2.947096946E-4,4.464569502E-4,-9.286822751E-5,5.429568308E-4
1.271844958E1,-1.130942139E-3,-8.617504500E-5,3.718533553E-4,1.193621036E-3
1.272845758E1,9.747087606E-4,5.138472188E-4,-1.397405053E-3,1.779560905E-3
1.273846458E1,-9.736599168E-4,4.310228396E-4,-4.967239220E-4,1.174959138E-3
1.274847258E1,-6.077416474E-4,-4.046771210E-4,-6.538506132E-4,9.801194348E-4
1.275847958E1,6.407484179E-4,-5.122688599E-4,-1.920585055E-4,8.425345034E-4
1.276848758E1,5.075903609E-4,7.415912114E-5,-8.435454220E-7,5.129797865E-4
1.277849458E1,-6.632099394E-5,7.537978236E-4,-3.324069548E-4,8.265010688E-4
1.278850258E1,3.080470255E-3,-1.080010552E-4,-6.032504607E-4,3.140839432E-3
1.279850958E1,-4.458214389E-4,2.155730035E-4,-4.932619631E-4,6.989533887E-4
1.280851721E1,9.134560823E-4,-8.270097896E-5,7.160797250E-4,1.163620058E-3
1.281852421E1,-4.306413466E-4,5.125154275E-4,2.825169358E-4,7.265946958E-4
1.282853221E1,1.108133118E-3,4.464692902E-4,-1.004322432E-3,1.560755388E-3
1.283853921E1,4.681755090E-4,1.330149826E-4,4.705360625E-4,6.769678566E-4
1.284854721E1,-8.071074262E-7,-1.386273652E-4,8.985062595E-4,9.091378863E-4
1.285855421E1,6.785652367E-4,-1.871280023E-3,9.075605776E-4,2.187648488E-3
1.286856221E1,-3.803075524E-4,-1.089375932E-3,-6.013861857E-4,1.301168359E-3
1.287856921E1,-2.399591031E-4,-1.609979663E-4,-3.798112739E-4,4.772392692E-4
1.288857721E1,1.057051122E-6,4.307564814E-4,-5.609062500E-4,7.072256252E-4
1.289858421E1,-4.871004494E-4,-5.945605226E-4,-1.682247967E-5,7.687991016E-4
1.290859221E1,7.486137562E-3,1.641212031E-2,-1.063046511E-4,1.803915878E-2
1.291859921E1,6.229905039E-2,1.233156621E-1,-4.557112698E-4,1.381598056E-1
1.292860721E1,-2.377857454E-2,-2.194032818E-2,-2.021383727E-3,3.241735029E-2
1.293861421E1,-1.642645919E-3,8.094002493E-3,-1.365447184E-3,8.371117487E-3
1.294862221E1,-4.770528525E-3,-6.250049453E-3,2.859791275E-4,7.867836084E-3
1.295862921E1,-1.787521993E-3,-7.092939690E-3,-1.459190389E-3,7.458838040E-3
1.296863721E1,-1.178989536E-3,-3.914190922E-3,-2.477185335E-4,4.095396363E-3
1.297864421E1,-3.092204221E-3,-7.500669919E-3,1.509566791E-4,8.114466347E-3
1.298865221E1,-1.299098250E-3,1.226288732E-4,-5.089745391E-4,1.400624570E-3
1.299865921E1,7.728751749E-3,1.729469188E-2,1.722754212E-3,1.902124740E-2
1.300866721E1,-7.758595515E-3,-1.819406077E-2,-2.189562656E-4,1.978048517E-2
1.301867421E1,-2.611503936E-3,-4.400484264E-3,-7.345443591E-4,5.169503843E-3
1.302868221E1,-5.351097789E-3,-9.396041743E-3,-3.632996231E-4,1.081904962E-2
1.303868921E1,2.890853211E-3,3.817498451E-3,2.004916314E-4,4.792757412E-3
1.304869721E1,2.687387634E-3,4.395403899E-3,-4.549124278E-4,5.171902266E-3
1.305870421E1,4.683427047E-3,7.224746048E-3,1.340590650E-3,8.713703441E-3
1.306871221E1,-1.559821540E-3,-4.590101074E-3,1.781210303E-4,4.851164624E-3
1.307871921E1,1.424250426E-3,-2.560239751E-3,-9.643752128E-4,3.084369694E-3
1.308872721E1,-3.223943710E-2,-7.712794840E-2,2.401327947E-3,8.362934955E-2
1.309873421E1,1.752492413E-2,3.962955996E-2,-1.229093410E-3,4.334899837E-2
1.310874221E1,-8.449419402E-3,-2.377098612E-2,1.256701304E-3,2.525929072E-2
1.311874921E1,1.884710859E-3,4.681161605E-3,-9.806205053E-4,5.140722281E-3
1.312875721E1,-7.150670281E-4,2.516277833E-3,-2.365331165E-4,2.626580077E-3
1.313876421E1,-2.973161172E-3,-4.003939219E-3,-3.087047953E-4,4.996650405E-3
1.314877221E1,7.251705974E-4,3.383402945E-3,-6.863411982E-4,3.527655330E-3
1.315877921E1,-2.022678964E-3,-4.227911122E-3,-5.393347237E-4,4.717769027E-3
1.316878721E1,8.942813147E-4,1.141068060E-4,-7.065811660E-4,1.145432834E-3
1.317879421E1,-1.607225859E-3,-1.048363280E-3,-6.248219870E-4,2.018079047E-3
1.318880221E1,1.982182497E-3,1.511733746E-3,1.507837093E-3,2.913410213E-3
1.319880921E1,1.820528763E-3,-2.983415965E-3,1.007961808E-3,3.637455540E-3
1.320881721E1,-2.764443634E-4,5.956061650E-4,-1.908731996E-3,2.018520751E-3
1.321882421E1,2.066531451E-4,6.667126436E-4,-9.760931134E-4,1.199987099E-3
1.322883221E1,-2.063957974E-3,-7.974933833E-4,-1.901942305E-4,2.220831390E-3
1.323884021E1,-5.965562304E-4,-2.717855386E-4,4.433717113E-4,7.914070947E-4
1.324884721E1,-9.885736508E-4,-5.098721012E-4,-4.647660535E-4,1.205510227E-3
1.325885421E1,-7.028164109E-4,-1.998799853E-4,4.443037324E-5,7.320361836E-4
1.326886221E1,7.265021559E-4,-7.285175379E-4,-1.309392974E-5,1.028938597E-3
1.327887021E1,8.947414346E-3,1.463659015E-2,-1.301531214E-3,1.720406865E-2
1.328887721E1,3.473286517E-3,4.638817161E-3,-7.374738343E-4,5.841764420E-3
1.329888521E1,3.501249710E-3,4.867848940E-3,2.369766589E-4,6.000904996E-3
1.330889221E1,1.454077777E-3,3.440128407E-3,-7.887417451E-5,3.735645429E-3
1.331890021E1,1.341692405E-3,3.775154008E-3,2.326226560E-3,4.632845378E-3
1.332890721E1,2.383787185E-3,4.961858504E-3,1.977619017E-3,5.849227139E-3
1.333891521E1,1.132367877E-3,2.154886955E-3,5.455035716E-5,2.434906680E-3
1.334892221E1,3.761174157E-3,3.098977497E-3,2.729294356E-4,4.881043233E-3
1.335893021E1,8.261044277E-4,3.744527930E-3,4.471002612E-4,3.860548742E-3
1.336893721E1,2.596307546E-3,3.075808054E-3,2.769243438E-4,4.034612144E-3
1.337894521E1,-5.880341632E-4,-8.531534113E-4,-9.846151806E-4,1.429378177E-3
1.338895221E1,-2.786207013E-3,-7.207189687E-3,-1.106854295E-3,7.805873374E-3
1.339896021E1,-3.739352338E-3,-7.689221762E-3,-1.528166234E-3,8.685745751E-3
1.340896721E1,-9.387917817E-3,-1.685182750E-2,1.091585262E-3,1.932119690E-2
1.341897521E1,-6.901056971E-3,-1.309277583E-2,-8.935350925E-4,1.482712957E-2
1.342898221E1,7.310295478E-4,4.182617180E-3,-9.143077768E-4,4.343345414E-3
1.343899021E1,1.060728915E-3,9.585951921E-4,1.411430771E-3,2.009026479E-3
1.344899721E1,-2.750786953E-3,-2.706181025E-3,5.621488672E-4,3.899519964E-3
1.345900521E1,-1.230122172E-3,-6.240195595E-3,-6.317463703E-4,6.391583927E-3
1.346901221E1,-4.540431313E-3,-1.158223022E-2,7.802618202E-4,1.246484584E-2
1.347902021E1,-1.370204496E-3,-2.750655636E-3,2.284545917E-4,3.081518829E-3
1.348902721E1,-5.792457378E-4,-3.105122596E-3,-4.418629687E-4,3.189444285E-3
1.349903521E1,-1.875406248E-3,-4.114727024E-3,1.150707481E-3,4.666074880E-3
1.350904221E1,5.603209138E-4,2.934660530E-3,-6.049824879E-5,2.988285794E-3
1.351905021E1,4.138810560E-3,3.618560033E-3,-7.196306251E-4,5.544510601E-3
1.352905721E1,3.798458492E-3,6.982399151E-3,-9.140414186E-4,8.001103457E-3
1.353906521E1,-2.538074041E-4,-3.301086836E-4,4.803899210E-4,6.357392685E-4
1.354907221E1,4.033349454E-3,7.976290770E-3,-7.408042438E-5,8.938378498E-3
1.355908021E1,4.559250083E-4,-1.762356609E-3,-4.660976119E-4,1.879099629E-3
1.356908721E1,1.376313390E-3,4.254256375E-3,-3.965892829E-4,4.488899521E-3
1.357909521E1,-1.096431515E-3,-1.553831156E-3,-8.876761422E-4,2.098695372E-3
1.358910221E1,-2.212828491E-3,-4.230041988E-3,3.754610661E-4,4.788615266E-3
1.359911021E1,-2.074344084E-3,-1.890188432E-3,2.061774721E-3,3.482331215E-3
1.360911721E1,7.070610300E-4,-5.189268850E-4,-1.132420497E-3,1.432339553E-3
1.361912521E1,-4.119651858E-3,-1.790111326E-2,1.940334449E-3,1.847122857E-2
1.362913221E1,2.100693295E-3,4.528029822E-3,1.252173679E-3,5.146251578E-3
1.363914021E1,-4.849091638E-3,-9.365681559E-3,-3.294774797E-4,1.055169352E-2
1.364914721E1,1.684441231E-3,2.436382929E-3,-1.086347969E-3,3.154909816E-3
1.365915521E1,5.496489815E-3,4.228424281E-3,-5.822114181E-4,6.959162473E-3
1.366916221E1,1.190512069E-2,2.129236236E-2,1.079068286E-3,2.441845576E-2
1.367917021E1,9.630780667E-3,1.582862251E-2,4.516274203E-4,1.853378520E-2
1.368917721E1,2.444507321E-3,4.610854201E-3,-1.643614378E-4,5.221360665E-3
1.369918521E1,-3.317241557E-3,-5.487053655E-3,-8.778222837E-4,6.471662949E-3
1.370919221E1,-7.020366844E-3,-1.302166935E-2,-6.919337902E-4,1.480973314E-2
1.371920021E1,-1.244503423E-3,-4.298751242E-3,-2.650156152E-3,5.201093985E-3
1.372920721E1,3.903362667E-4,-2.147112973E-3,-2.330405638E-3,3.192686479E-3
1.373921521E1,7.096492918E-4,-5.149294622E-3,-6.191456690E-3,8.084118577E-3
1.374922221E1,2.639375860E-3,-4.939437378E-3,-5.656960420E-3,7.960247970E-3
1.375923021E1,1.209791051E-3,1.084899530E-3,-3.015484661E-2,3.019859890E-2
1.376923721E1,5.509459227E-2,6.401965022E-2,-9.603341222E-1,9.640412626E-1
1.377924521E1,-3.889047075E-4,-2.153252810E-2,-1.636981845E0,1.637123502E0
1.378925221E1,-2.395012416E-4,-3.073002212E-2,-1.888001800E0,1.888251886E0
1.379926021E1,9.554590797E-4,-4.641151428E-2,-2.105480433E0,2.105992116E0
1.380926658E1,1.807266101E-2,-2.530409768E-2,-2.285346746E0,2.285558284E0
1.381927458E1,1.506517874E-4,-2.837525494E-2,-2.435371876E0,2.435537179E0
1.382928158E1,1.472639851E-2,-2.904637158E-2,-2.602025747E0,2.602229534E0
1.383928958E1,6.101485342E-3,-4.277949408E-2,-2.830921650E0,2.831251437E0
1.384929658E1,2.761614975E-3,-6.752026081E-2,-3.085015774E0,3.085755813E0
1.385930458E1,1.113539189E-2,-6.473885477E-2,-3.329635620E0,3.330283543E0
1.386931158E1,-6.586879492E-3,-7.022017986E-2,-3.552182436E0,3.552882537E0
1.387931958E1,1.179292705E-2,-5.559728667E-2,-3.712094784E0,3.712529840E0
1.388932658E1,-1.083089318E-2,-1.005226895E-1,-3.815280914E0,3.816620308E0
1.389933458E1,1.324301772E-2,-6.013984233E-2,-3.849657536E0,3.850150039E0
1.390934258E1,9.735368192E-3,-6.035023183E-2,-3.832209349E0,3.832696886E0
1.391934958E1,-2.831289545E-3,-5.211120844E-2,-3.822646379E0,3.823002607E0
1.392935658E1,4.515306558E-3,-5.819440261E-2,-3.842489004E0,3.842932308E0
1.393936458E1,-4.966611974E-3,-6.975918263E-2,-3.862830639E0,3.863463673E0
1.394937258E1,2.820470836E-3,-6.720601022E-2,-3.878112078E0,3.878695385E0
1.395937958E1,-8.413274772E-3,-7.016424835E-2,-3.885639429E0,3.886281974E0
1.396938658E1,4.501191899E-3,-3.056410700E-2,-3.863066673E0,3.863190203E0
1.397939458E1,-1.691989368E-3,-6.639640778E-2,-3.778530836E0,3.779114529E0
1.398940258E1,1.454636920E-2,-5.586626753E-2,-3.577836752E0,3.578302455E0
1.399940958E1,9.571317583E-3,-3.560839966E-2,-3.270124674E0,3.270332544E0
1.400941758E1,5.191216711E-3,-4.966722801E-2,-2.924629927E0,2.925056237E0
1.401942458E1,4.685748834E-3,-3.991473094E-2,-2.678130388E0,2.678431914E0
1.402943258E1,-8.871546015E-6,-4.872340336E-2,-2.582549810E0,2.583009387E0
1.403943958E1,-2.956192009E-3,-5.359192565E-2,-2.635718346E0,2.636264788E0
1.404944758E1,-9.996790439E-3,-7.503570616E-2,-2.817166567E0,2.818183415E0
1.405945458E1,-2.078711987E-2,-9.977673739E-2,-3.133844137E0,3.135501009E0
1.406946258E1,-2.566869557E-2,-1.284073144E-1,-3.525171757E0,3.527603044E0
1.407946958E1,-3.554529324E-2,-1.431244761E-1,-3.899264097E0,3.902051843E0
1.408947758E1,-2.346706018E-2,-1.118965149E-1,-4.208671570E0,4.210224212E0
1.409948458E1,1.307177637E-2,-1.450870745E-2,-4.429573059E0,4.429616107E0
1.410949258E1,3.786660358E-2,6.871415768E-3,-4.502226830E0,4.502391311E0
1.411949958E1,-9.980279021E-3,-1.116983742E-1,-4.418439388E0,4.419862301E0
1.412950758E1,1.348163746E-2,-4.798650742E-2,-4.276377678E0,4.276668154E0
1.413951458E1,-1.782536739E-3,-7.932845503E-2,-4.060506821E0,4.061282042E0
1.414952258E1,-2.156556398E-2,-1.055043936E-1,-3.768809795E0,3.770347931E0
1.415952958E1,-3.718793392E-2,-1.178273782E-1,-3.463990688E0,3.466193549E0
1.416953758E1,-4.366686940E-2,-1.275966465E-1,-3.203047037E0,3.205884905E0
1.417954458E1,-2.852519974E-2,-1.274230033E-1,-3.053211689E0,3.056002606E0
1.418955258E1,-1.875885576E-2,-9.155902267E-2,-2.999824762E0,3.001280319E0
1.419955958E1,-1.406290475E-2,-4.484956712E-2,-3.043103456E0,3.043466428E0
1.420956758E1,-2.057108562E-3,-3.593703359E-2,-3.144772053E0,3.144978055E0
1.421957458E1,-4.019591957E-3,-2.785194293E-2,-3.271773577E0,3.271894593E0
1.422958258E1,2.031109761E-3,-3.537883610E-2,-3.398741961E0,3.398926698E0
1.423958958E1,-9.105697274E-3,-4.912367463E-2,-3.527236700E0,3.527590507E0
1.424959758E1,-4.449244961E-2,-1.435551047E-1,-3.693123102E0,3.696179906E0
1.425960458E1,-6.180725619E-2,-1.859254688E-1,-4.074467659E0,4.079175789E0
1.426961258E1,-3.310424089E-2,-1.133354232E-1,-4.701441288E0,4.702923664E0
1.427961958E1,1.005707867E-2,2.177206799E-2,-5.227132320E0,5.227187338E0
1.428962758E1,4.823700525E-3,-4.813736305E-3,-5.604261398E0,5.604265542E0
1.429963458E1,-9.412493557E-3,-7.139329612E-2,-5.830203533E0,5.830648235E0
1.430964258E1,-2.089471370E-2,-6.129991636E-2,-6.007168293E0,6.007517388E0
1.431964958E1,2.619668376E-3,-3.052549064E-2,-6.163983822E0,6.164059963E0
1.432965758E1,-1.596307009E-2,-1.400892586E-1,-6.321574211E0,6.323146395E0
1.433966458E1,-2.308511175E-3,-8.221585304E-2,-6.463787079E0,6.464310340E0
1.434967258E1,2.078429237E-2,-3.258677945E-2,-6.548702717E0,6.548816775E0
1.435967958E1,8.665095083E-4,-8.949160576E-2,-6.525547028E0,6.526160702E0
1.436968758E1,-1.444959547E-2,-1.070682034E-1,-6.475191593E0,6.476092847E0
1.437969458E1,1.256180694E-4,-9.514763206E-2,-6.369025230E0,6.369735903E0
1.438970258E1,2.978071570E-2,-4.346259311E-2,-6.198272228E0,6.198496149E0
1.439970958E1,1.167628076E-2,-6.966730207E-2,-6.025706768E0,6.026120802E0
1.440971758E1,1.625185832E-2,-7.120847702E-2,-5.916260242E0,5.916711082E0
1.441972458E1,2.149908245E-2,-6.324481964E-2,-5.866750240E0,5.867130517E0
1.442973258E1,1.700473204E-2,-8.065897226E-2,-5.870503902E0,5.871082617E0
1.443973958E1,2.134914696E-2,-6.609626859E-2,-5.898814678E0,5.899223602E0
1.444974758E1,1.225551777E-2,-1.077422500E-1,-5.924861431E0,5.925853657E0
1.445975458E1,1.661777496E-2,-6.597749144E-2,-5.939871788E0,5.940261445E0
1.446976258E1,1.298682205E-2,-1.327658445E-1,-5.914549351E0,5.916053537E0
1.447976958E1,9.118313901E-3,-1.191744059E-1,-5.859998703E0,5.861217491E0
1.448977758E1,1.596822962E-2,-9.090627730E-2,-5.816440105E0,5.817172375E0
1.449978458E1,1.399669237E-2,-1.190630794E-1,-5.778987408E0,5.780230738E0
1.450979258E1,-7.303535938E-3,-1.170473397E-1,-5.806978226E0,5.808162320E0
1.451979958E1,7.551576477E-3,-9.126979858E-2,-5.905220985E0,5.905931094E0
1.452980758E1,-2.122760564E-2,-1.239811406E-1,-6.136082649E0,6.137371768E0
1.453981458E1,-6.514922716E-4,-1.343669295E-1,-6.481123924E0,6.482516658E0
1.454982258E1,-3.398787975E-2,-1.598629653E-1,-6.838026047E0,6.839978915E0
1.455982958E1,2.031184733E-2,-8.470191061E-2,-7.147415638E0,7.147946368E0
1.456983758E1,-1.568929851E-2,-1.446896046E-1,-7.505425930E0,7.506836859E0
1.457984458E1,-4.717340227E-3,-1.413020641E-1,-7.897413731E0,7.898679140E0
1.458985258E1,-9.716892615E-3,-1.389001608E-1,-8.237342834E0,8.238519566E0
1.459985958E1,2.017527819E-3,-1.501466930E-1,-8.538070679E0,8.539391021E0
1.460986758E1,1.959652081E-2,-8.619834483E-2,-8.945530891E0,8.945967645E0
1.461987458E1,-7.505619433E-4,-2.019238770E-1,-9.429347992E0,9.431509814E0
1.462988258E1,-8.460412733E-3,-1.847368926E-1,-9.832516670E0,9.834255608E0
1.463988958E1,-5.388728529E-2,-2.500037849E-1,-1.009079933E1,1.009403967E1
1.464989758E1,3.080395283E-3,-1.186649427E-1,-1.017248917E1,1.017318174E1
1.465990458E1,3.554219753E-2,-1.038002372E-1,-1.003954220E1,1.004014170E1
1.466991258E1,-1.730024442E-2,-1.854690015E-1,-9.730706215E0,9.732488967E0
1.467991958E1,1.977495477E-2,-1.178974137E-1,-9.385224342E0,9.385985660E0
1.468992758E1,2.988516353E-3,-1.627258658E-1,-9.058303833E0,9.059765834E0
1.469993458E1,1.587262377E-2,-1.649932861E-1,-8.741825104E0,8.743396415E0
1.470994258E1,-1.605015621E-2,-2.000146508E-1,-8.404844284E0,8.407239197E0
1.471994958E1,-4.081648961E-2,-2.028362751E-1,-8.058959007E0,8.061614529E0
1.472995758E1,2.141865529E-2,-5.809067562E-2,-7.726711273E0,7.726959323E0
1.473996458E1,6.852496415E-3,-8.305301517E-2,-7.409714699E0,7.410183309E0
1.474997258E1,1.951214857E-3,-1.558012664E-1,-7.088284492E0,7.089996819E0
1.475997958E1,-1.180241350E-2,-1.115839928E-1,-6.766712189E0,6.767642435E0
1.476998758E1,6.769938394E-3,-1.035942435E-1,-6.447490215E0,6.448325959E0
1.477999458E1,1.030027401E-3,-1.033889130E-1,-6.123510838E0,6.124383667E0
1.479000258E1,1.494371239E-2,-9.889323264E-2,-5.774171829E0,5.775037965E0
1.480000958E1,5.153666250E-3,-8.434145898E-2,-5.446043491E0,5.446698978E0
1.481001821E1,6.984323263E-3,-7.192313671E-2,-5.131142616E0,5.131651417E0
1.482002621E1,1.316849841E-3,-9.288567305E-2,-4.827359200E0,4.828252927E0
1.483003321E1,-1.191048883E-3,-6.871029735E-2,-4.517093658E0,4.517616367E0
1.484004121E1,1.674246043E-3,-9.467265755E-2,-4.207750320E0,4.208815567E0
1.485004821E1,-7.848951034E-3,-7.337722182E-2,-3.906908751E0,3.907605636E0
1.486005621E1,-1.200534683E-2,-7.590802014E-2,-3.610040188E0,3.610858113E0
1.487006321E1,4.865252413E-5,-4.351732880E-2,-3.308667183E0,3.308953352E0
1.488007121E1,-1.872743294E-2,-6.813105941E-2,-2.990727901E0,2.991562458E0
1.489007821E1,-1.469881972E-3,-5.537158996E-2,-2.678179502E0,2.678752251E0
1.490008621E1,-2.722366480E-3,-3.649111092E-2,-2.373054981E0,2.373337093E0
1.491009321E1,1.254531904E-3,-5.632020906E-2,-2.059014082E0,2.059784583E0
1.492010121E1,3.013549838E-3,-1.761995070E-2,-1.740208864E0,1.740300674E0
1.493010821E1,-2.329284092E-3,-3.028514609E-2,-1.427785277E0,1.428108334E0
1.494011621E1,-2.193995519E-3,-8.623792790E-3,-1.123528361E0,1.123563599E0
1.495012321E1,2.364271088E-3,-1.012448408E-2,-8.695256710E-1,8.695878262E-1
1.496013121E1,-2.067495370E-3,-1.499061193E-2,-6.842167974E-1,6.843841164E-1
1.497013821E1,4.144594073E-3,-1.155756647E-3,-4.961504936E-1,4.961691503E-1
1.498014621E1,-2.372427145E-3,-7.342546247E-3,-3.087260127E-1,3.088224285E-1
1.499015321E1,1.314453082E-3,4.812387750E-3,-1.079204679E-1,1.080357082E-1
1.500016121E1,-1.271001901E-2,-3.636034951E-2,-1.267254353E-3,3.853862391E-2
1.501016821E1,5.177368410E-3,1.377685461E-2,-1.355138607E-3,1.477982636E-2
1.502017621E1,-3.541288665E-3,-5.229061469E-3,3.404959571E-4,6.324535299E-3
1.503018321E1,1.383162569E-3,7.153803017E-4,-6.616860628E-5,1.558616679E-3
1.504019121E1,1.001797849E-3,1.365724253E-3,-5.940070841E-4,1.794894448E-3
1.505019821E1,6.308313459E-6,-2.299051732E-3,-1.409200719E-3,2.696576594E-3
1.506020621E1,7.189702010E-4,1.878382871E-3,-2.404157771E-3,3.134519891E-3
1.507021321E1,-2.682635095E-4,-1.839922741E-3,7.524869870E-4,2.005870801E-3
1.508022121E1,-6.107462104E-4,5.654443521E-4,8.385071997E-4,1.181453585E-3
1.509022821E1,6.414140575E-3,1.688233344E-3,8.121419232E-4,6.682133315E-3
1.510023621E1,3.002364654E-3,-9.368413128E-3,1.880335854E-3,1.001583851E-2
1.511024321E1,3.583781654E-4,1.742827939E-3,4.768499639E-4,1.842083066E-3
1.512025121E1,-2.586811548E-3,-5.028791726E-3,1.160217216E-3,5.772906044E-3
1.513025821E1,2.842809446E-2,-1.968709752E-2,1.900309464E-3,3.463162629E-2
1.514026621E1,-1.124661230E-2,-1.347873546E-2,9.740621317E-4,1.758156406E-2
1.515027321E1,-6.619369611E-3,2.390805073E-2,3.210199066E-5,2.480749835E-2
1.516028121E1,3.233793192E-3,-4.463935271E-3,-4.597839434E-4,5.531323330E-3
1.517028821E1,3.080444876E-4,-1.114980131E-2,-4.960028455E-4,1.116507857E-2
1.518029621E1,-4.038184416E-4,7.494190708E-3,-2.816184424E-4,7.510344376E-3
1.519030321E1,1.587426988E-3,3.760938998E-4,-1.346350182E-3,2.115190270E-3
1.520031121E1,-2.453604247E-4,-5.005888641E-3,-7.087893318E-4,5.061768973E-3
1.521031821E1,-5.644070916E-4,1.894095680E-3,-3.338661045E-3,3.879795276E-3
1.522032621E1,3.026061691E-2,-5.801051483E-2,-1.156620264E0,1.158469404E0
1.523033321E1,-4.385968298E-2,-3.156985343E-2,-1.697309613E0,1.698169677E0
1.524034121E1,1.439909637E-2,-1.215168182E-2,-2.018536091E0,2.018624023E0
1.525034821E1,1.231490634E-2,-2.692397125E-2,-2.384544849E0,2.384728642E0
1.526035621E1,-1.177391782E-2,-1.192272678E-1,-3.255539179E0,3.257742947E0
1.527036321E1,1.318496093E-2,-5.207699165E-2,-4.353678703E0,4.354010118E0
1.528037121E1,-8.690509945E-3,-9.246037155E-2,-5.354827404E0,5.355632640E0
1.529037821E1,-7.443618029E-3,-1.388164163E-1,-6.140881538E0,6.142454841E0
1.530038621E1,-2.841143636E-3,-1.251685172E-1,-6.660334587E0,6.661511243E0
1.531039321E1,1.439937623E-4,-1.345138252E-1,-6.971996784E0,6.973294282E0
1.532040121E1,2.906224458E-3,-1.180022135E-1,-7.152779579E0,7.153753468E0
1.533040821E1,6.701761857E-3,-1.104201972E-1,-7.245497704E0,7.246342147E0
1.534041621E1,2.240434056E-3,-1.193476394E-1,-7.316323280E0,7.317296989E0
1.535042321E1,-1.233291533E-2,-1.312866062E-1,-7.392499447E0,7.393675429E0
1.536043121E1,-1.487117354E-2,-1.538110822E-1,-7.524597168E0,7.526183730E0
1.537043821E1,-6.815809757E-2,-2.390404940E-1,-7.717321396E0,7.721323424E0
1.538044621E1,-7.127000391E-2,-2.460358143E-1,-8.017817497E0,8.021908155E0
1.539045321E1,-4.569726437E-2,-1.933960468E-1,-8.482171059E0,8.484498579E0
1.540046121E1,-4.670735449E-3,-6.249261647E-2,-9.165489197E0,9.165703430E0
1.541046821E1,4.816158861E-2,2.900587209E-2,-9.985435486E0,9.985593759E0
1.542047621E1,2.086125501E-2,-9.210563451E-2,-1.083797932E1,1.083839076E1
1.543048321E1,-2.890145639E-3,-2.171783447E-1,-1.165505409E1,1.165707771E1
1.544049121E1,-2.910150960E-2,-2.256442606E-1,-1.239541817E1,1.239750595E1
1.545049821E1,3.382818773E-2,-1.240654290E-1,-1.280425835E1,1.280490408E1
1.546050621E1,4.663106799E-2,-1.676893532E-1,-1.318003082E1,1.318118002E1
1.547051321E1,6.750230677E-3,-2.102424055E-1,-1.321549034E1,1.321716431E1
1.548052121E1,4.926014319E-2,-1.584673524E-1,-1.292090988E1,1.292197549E1
1.549052921E1,-2.162495255E-2,-3.166394234E-1,-1.255520248E1,1.255921325E1
1.550053621E1,-3.901347751E-3,-2.237435579E-1,-1.221255589E1,1.221460591E1
1.551054421E1,3.947355598E-2,-1.390553117E-1,-1.191133976E1,1.191221681E1
1.552055121E1,-7.573314011E-3,-3.122089803E-1,-1.158496284E1,1.158917149E1
1.553055921E1,-2.106089517E-2,-2.624805868E-1,-1.126093388E1,1.126401222E1
1.554056621E1,3.458830295E-3,-1.573975682E-1,-1.095224476E1,1.095337625E1
1.555057421E1,-1.447329763E-2,-2.437843829E-1,-1.065563774E1,1.065843591E1
